account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage,dir
0xdb5102ee19e81b7181b47ffb28758462bdc6a2f6,BTC,25101.5319,0.1288,BUY,2023-01-16 16:40:00,-0.0095,CLOSE,-2.36,2,Long
0xea061b83a2dc03d04b9b22920149ea6f5465fa27,BTC,24002.1284,0.2432,SELL,2023-01-16 17:17:00,0.1075,CLOSE,-90.07,50,Short
0xa2e1a7b77321268164f1cab8f52cd112cfe0f364,ETH,1758.0589,0.0487,BUY,2023-01-16 19:03:00,-0.0264,OPEN,0.0,50,Long
0x453dd2d9eed5ff86eb409796ee5f1e1d285c33d4,MATIC,0.9412,0.2104,BUY,2023-01-16 23:10:00,-0.0158,CLOSE,-0.55,1,Long
0x646d2815b93dc22b981b7152e79d208287e60827,BTC,25952.0902,0.1968,SELL,2023-01-17 04:18:00,0.0813,OPEN,0.0,2,Short
0x646d2815b93dc22b981b7152e79d208287e60827,LINK,6.1043,0.3526,BUY,2023-01-17 04:25:00,-0.1947,OPEN,0.0,10,Long
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,ETH,1835.4439,0.3964,SELL,2023-01-17 06:44:00,0.1436,CLOSE,26.76,20,Short
0xc4dea9884019946f0c0617e568292cdd487b5de4,ARB,1.2321,0.1902,BUY,2023-01-17 08:24:00,-0.0691,CLOSE,-1.81,1,Long
0x0e414a03aedcefa5c05276b7aa873350baf6378b,BNB,207.7017,0.4963,BUY,2023-01-17 15:18:00,0.0603,OPEN,0.0,10,Long
0xb429f0db71443a6dc3b6dd7fc8a7ccec4aa6dfca,LINK,6.0536,0.1149,SELL,2023-01-17 15:59:00,0.0706,OPEN,0.0,2,Short
0x23be95267b9414f864c908abccf5f987e42ce22c,DOGE,0.0649,0.7555,SELL,2023-01-17 19:11:00,0.7947,OPEN,0.0,20,Short
0x987c1d0a09e6109925ce9325a327c9bc34db8d33,SOL,17.7063,0.0425,SELL,2023-01-17 19:45:00,-0.0164,CLOSE,1.19,1,Short
0x525162b29a67219a10418bb3be42f9213b57465d,ARB,1.3055,0.1883,BUY,2023-01-17 20:45:00,0.0768,OPEN,0.0,50,Long
0xee391c2f221fd53d6a55604791a2377121504c19,LINK,6.0197,2.5607,BUY,2023-01-18 00:30:00,-0.6964,CLOSE,17.52,10,Long
0x5a1966353c437c4a9bafc506875acdf42fc8ff65,SOL,20.6301,0.0209,SELL,2023-01-18 00:33:00,-0.0068,CLOSE,-12.51,50,Short
0xd070b332429151e576014d456b91028526f824b6,SOL,21.4795,0.7204,BUY,2023-01-18 01:38:00,-0.4811,OPEN,0.0,50,Long
0x4379bda828db78e0c9e1b8c145905c0b109af197,ETH,1488.9166,0.4032,BUY,2023-01-18 04:57:00,-0.3226,OPEN,0.0,2,Long
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,ETH,1424.3098,1.2115,SELL,2023-01-18 08:17:00,-0.0982,OPEN,0.0,50,Short
0x744cb7ef9bc0528b331a9c8cbdd555eeda37cf0e,AVAX,13.7587,0.4674,SELL,2023-01-18 11:10:00,-0.4375,OPEN,0.0,20,Short
0x5cc6e86a6eb53b1f13feb35d2a7d10c872850f05,MATIC,0.8897,0.2946,BUY,2023-01-18 11:23:00,-0.0979,CLOSE,-1.38,1,Long
0xeebc475a7fbdf24e9a015d16ca79c7f443e7ab81,BNB,204.8731,0.1184,BUY,2023-01-18 13:01:00,0.0375,OPEN,0.0,50,Long
0xedbe03d7cf3f6121ea929dfa1841270856f03d2b,ETH,1560.3828,0.0961,SELL,2023-01-18 22:35:00,0.0231,OPEN,0.0,20,Short
0xd070b332429151e576014d456b91028526f824b6,SOL,19.0454,0.4813,SELL,2023-01-19 02:55:00,0.0425,CLOSE,2.0,2,Short
0x24a05b6a280881d9f48b32588c8c89018988a3b9,MATIC,0.8649,0.57,BUY,2023-01-19 04:06:00,-0.0751,CLOSE,0.38,5,Long
0x30cf07144e7941c6c51824aa794607d5a2f34311,SOL,19.5733,0.0416,BUY,2023-01-19 06:04:00,0.0028,CLOSE,7.54,50,Long
0xeea684c1f340e7d01d339e94e345a318e63f4345,SOL,19.8528,1.3123,BUY,2023-01-19 07:51:00,-0.0837,CLOSE,-0.27,1,Long
0xdb5102ee19e81b7181b47ffb28758462bdc6a2f6,ARB,1.1363,0.6335,SELL,2023-01-19 08:31:00,-0.3796,OPEN,0.0,3,Short
0xea061b83a2dc03d04b9b22920149ea6f5465fa27,LINK,5.6888,0.2306,SELL,2023-01-19 11:04:00,0.0761,CLOSE,3.19,2,Short
0x6262afa887ea89b1b66c12e70d25de9412bdf3dd,BTC,24733.9251,1.1327,SELL,2023-01-19 12:29:00,-0.014,OPEN,0.0,20,Short
0xc599099a389d38c5d9c8b5481edbeba0598102b1,BTC,25318.0086,1.09,SELL,2023-01-19 13:59:00,0.2641,OPEN,0.0,1,Short
0x09fceb2336574e225ea891b132998c73f4696abe,LINK,6.1103,0.9606,BUY,2023-01-19 15:51:00,-0.0266,CLOSE,5.85,2,Long
0xdb5102ee19e81b7181b47ffb28758462bdc6a2f6,BTC,24393.0825,0.0393,SELL,2023-01-19 17:47:00,0.0226,OPEN,0.0,20,Short
0x6772ce2c78ad77d185e724baf3c73fc855e0c397,LINK,5.9659,0.7813,SELL,2023-01-19 18:33:00,-0.3157,CLOSE,-1.99,5,Short
0xdaae4227dfe85b6068adba35a50dd7a2e75f34fe,LINK,5.7447,0.1631,SELL,2023-01-20 00:43:00,0.001,CLOSE,-5.15,10,Short
0x14fb2d0de7f331f4ab61b71a9d5c4c8e4ef8c0e5,ETH,1693.0059,0.5629,BUY,2023-01-20 03:00:00,-0.0104,OPEN,0.0,5,Long
0x6772ce2c78ad77d185e724baf3c73fc855e0c397,BTC,25535.2328,0.1103,BUY,2023-01-20 05:43:00,-0.0666,OPEN,0.0,20,Long
0xb429f0db71443a6dc3b6dd7fc8a7ccec4aa6dfca,SOL,20.2685,0.0444,BUY,2023-01-20 07:59:00,0.0336,CLOSE,20.29,20,Long
0x79734a87ec5efa730c4a5d0ff563bac34e411e6b,MATIC,0.8679,1.0468,SELL,2023-01-20 09:06:00,-0.1513,CLOSE,18.26,20,Short
0xc61546b61eada8292e6df67fbf85809118265b37,ETH,1721.4658,0.3666,SELL,2023-01-20 09:13:00,0.0928,CLOSE,-0.44,2,Short
0x6772ce2c78ad77d185e724baf3c73fc855e0c397,OP,1.6196,2.2905,BUY,2023-01-20 10:19:00,-1.7791,OPEN,0.0,5,Long
0x0af6790523dd0af40c1c3a03a4c1a0df6067eba2,SOL,20.7594,0.2132,BUY,2023-01-20 12:59:00,0.0408,CLOSE,10.58,5,Long
0x0f2f77b9475059e62105e77b8d130a7cd6f85ea9,DOGE,0.0716,0.1055,BUY,2023-01-20 18:40:00,-0.0609,CLOSE,-5.46,20,Long
0x925c717311ca9170b4ac3e9b636d21179e3359dd,DOGE,0.0716,0.476,SELL,2023-01-20 20:34:00,0.2209,OPEN,0.0,20,Short
0xa2a2e9a7468bbcd27e0f039d47476b02aac10637,ETH,1614.485,0.0505,SELL,2023-01-20 23:04:00,0.0329,OPEN,0.0,1,Short
0xa2a2e9a7468bbcd27e0f039d47476b02aac10637,ARB,1.2035,0.6372,BUY,2023-01-21 00:03:00,0.1424,CLOSE,-0.34,2,Long
0xf547770f567ab48950b47158a6efc236cb73d8c1,BNB,231.7667,0.0312,SELL,2023-01-21 01:44:00,0.0068,OPEN,0.0,1,Short
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,ARB,1.1005,0.4366,BUY,2023-01-21 04:09:00,-0.3507,CLOSE,-43.83,50,Long
0x47484e135be5cc29287e7165fb9c975996f6a214,BNB,216.6712,0.0905,BUY,2023-01-21 07:05:00,-0.0182,CLOSE,7.95,5,Long
0x2e380d92bab460b09297a542e4b0198e2c87e43c,BNB,223.0456,0.0225,SELL,2023-01-21 07:06:00,-0.0029,OPEN,0.0,2,Short
0x5f3203e5a82554fb4ff75ee00ec09483e2ae0341,SOL,18.4806,0.23,BUY,2023-01-21 13:17:00,-0.0557,OPEN,0.0,5,Long
0xe921971dbc1ec5636c7872b4ccfded69e5a45abe,ETH,1537.0696,1.1252,SELL,2023-01-21 15:02:00,-0.869,OPEN,0.0,3,Short
0x7968a5f8676e6b77d71e6dadf79e40929b9c9eb0,SOL,20.451,0.3824,SELL,2023-01-21 18:50:00,0.0236,OPEN,0.0,10,Short
0x2e380d92bab460b09297a542e4b0198e2c87e43c,DOGE,0.0721,0.0126,BUY,2023-01-21 19:56:00,0.0022,OPEN,0.0,5,Long
0xf547770f567ab48950b47158a6efc236cb73d8c1,ARB,1.0909,0.03,BUY,2023-01-21 20:09:00,0.0114,OPEN,0.0,3,Long
0xe921971dbc1ec5636c7872b4ccfded69e5a45abe,LINK,5.4861,1.7619,SELL,2023-01-21 20:20:00,1.1927,CLOSE,0.65,1,Short
0x0f2f77b9475059e62105e77b8d130a7cd6f85ea9,DOGE,0.0631,0.3837,SELL,2023-01-21 21:54:00,0.0693,OPEN,0.0,3,Short
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,LINK,5.5694,0.3075,SELL,2023-01-22 01:19:00,-0.0891,CLOSE,4.76,2,Short
0xe921971dbc1ec5636c7872b4ccfded69e5a45abe,ARB,1.1149,0.091,BUY,2023-01-22 01:39:00,0.1027,OPEN,0.0,5,Long
0xaa624205b23ee2d620474b557ab013e55b55c926,OP,1.5301,0.5604,SELL,2023-01-22 10:53:00,-0.0508,CLOSE,19.96,10,Short
0x09fceb2336574e225ea891b132998c73f4696abe,LINK,6.0147,0.3406,BUY,2023-01-22 12:51:00,-0.1781,OPEN,0.0,1,Long
0x79734a87ec5efa730c4a5d0ff563bac34e411e6b,AVAX,11.8687,0.5914,BUY,2023-01-22 13:08:00,0.34,CLOSE,10.86,10,Long
0x78af6c0c766c104d1e512e617f991e02976ce472,BTC,25744.3237,0.4045,SELL,2023-01-22 16:46:00,0.1212,OPEN,0.0,5,Short
0x4939835272851ed4624ebeef2cd55b020d083576,BNB,206.1927,0.7131,SELL,2023-01-22 17:00:00,-0.3047,OPEN,0.0,10,Short
0xe921971dbc1ec5636c7872b4ccfded69e5a45abe,AVAX,16.0028,0.198,SELL,2023-01-22 17:45:00,0.0295,OPEN,0.0,20,Short
0xdb5102ee19e81b7181b47ffb28758462bdc6a2f6,LINK,5.6706,0.0218,BUY,2023-01-22 18:11:00,-0.0039,CLOSE,-4.18,10,Long
0x4939835272851ed4624ebeef2cd55b020d083576,ETH,1564.4043,0.4745,SELL,2023-01-22 23:32:00,-0.2663,OPEN,0.0,10,Short
0x0af6790523dd0af40c1c3a03a4c1a0df6067eba2,BNB,220.3555,0.0305,SELL,2023-01-23 02:43:00,-0.0131,CLOSE,2.95,10,Short
0xebf28c699b1e7f2ad3e31316d86da0df789a475b,BTC,23302.2354,0.4323,SELL,2023-01-23 03:03:00,0.1468,OPEN,0.0,50,Short
0xb77e6e8c09d1faa2d9fa8746ce75c51abe7252be,OP,1.5491,0.1381,BUY,2023-01-23 03:34:00,-0.0076,OPEN,0.0,50,Long
0x14fb2d0de7f331f4ab61b71a9d5c4c8e4ef8c0e5,BTC,22614.9973,0.9535,SELL,2023-01-23 07:13:00,0.5691,CLOSE,-5.05,5,Short
0x43daceb7e014b2c8f1e1dea64bf293277027181b,ETH,1640.206,1.1086,SELL,2023-01-23 08:29:00,-0.6624,CLOSE,4.45,3,Short
0xe2c1562bb67f7a529b76e91f7196d63f54ccddaf,DOGE,0.0673,0.216,SELL,2023-01-23 11:07:00,0.0717,OPEN,0.0,20,Short
0xbb4e5487f3cf95039e0674754240ffcd91dcb7b6,BNB,216.1912,0.241,BUY,2023-01-23 17:03:00,-0.3195,CLOSE,1.76,1,Long
0xeebc475a7fbdf24e9a015d16ca79c7f443e7ab81,MATIC,0.8856,1.6013,SELL,2023-01-24 03:25:00,-0.4326,CLOSE,-34.31,20,Short
0x5f3203e5a82554fb4ff75ee00ec09483e2ae0341,AVAX,13.8597,0.2663,BUY,2023-01-24 04:33:00,-0.2131,OPEN,0.0,5,Long
0xd070b332429151e576014d456b91028526f824b6,SOL,20.737,1.0916,SELL,2023-01-24 05:48:00,-0.8604,OPEN,0.0,1,Short
0x744cb7ef9bc0528b331a9c8cbdd555eeda37cf0e,LINK,6.2958,0.4861,BUY,2023-01-24 07:53:00,-0.2167,CLOSE,1.2,5,Long
0x2e380d92bab460b09297a542e4b0198e2c87e43c,SOL,19.4384,0.3889,BUY,2023-01-24 18:03:00,-0.1425,CLOSE,11.21,3,Long
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,BTC,28614.5734,0.2284,BUY,2023-01-24 21:22:00,0.0282,OPEN,0.0,2,Long
0x4aed548b0ad2ad42d36a65fc9fbb736529027373,DOGE,0.0807,0.267,SELL,2023-01-24 23:20:00,0.0322,OPEN,0.0,50,Short
0xeea684c1f340e7d01d339e94e345a318e63f4345,AVAX,13.4271,0.0532,SELL,2023-01-24 23:56:00,-0.0135,OPEN,0.0,1,Short
0x453dd2d9eed5ff86eb409796ee5f1e1d285c33d4,BTC,25163.4656,0.1313,BUY,2023-01-25 04:15:00,-0.1054,CLOSE,2.19,5,Long
0x5adebdbe4ffde843c5c0942476dafed98f4081ed,BNB,201.2394,0.052,BUY,2023-01-25 04:45:00,-0.018,OPEN,0.0,1,Long
0xb973994ea6148c341bff47f5e9721ff9029420df,MATIC,0.876,0.9153,SELL,2023-01-25 06:11:00,0.0691,OPEN,0.0,20,Short
0xdb5102ee19e81b7181b47ffb28758462bdc6a2f6,SOL,20.3744,0.98,SELL,2023-01-25 09:58:00,0.4416,CLOSE,-1.05,2,Short
0x1d186cb24f764ddad17b04d51d4a66b0c92ad716,OP,1.5299,0.2621,SELL,2023-01-25 12:19:00,-0.1086,CLOSE,-10.64,10,Short
0x4939835272851ed4624ebeef2cd55b020d083576,AVAX,14.3755,0.0445,SELL,2023-01-25 17:01:00,-0.0095,OPEN,0.0,20,Short
0xa2e1a7b77321268164f1cab8f52cd112cfe0f364,OP,1.5305,0.1879,SELL,2023-01-25 17:04:00,0.1076,CLOSE,-9.63,10,Short
0x14fb2d0de7f331f4ab61b71a9d5c4c8e4ef8c0e5,ETH,1475.7373,0.0515,BUY,2023-01-25 20:09:00,0.0171,OPEN,0.0,5,Long
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,BNB,216.9006,0.2468,BUY,2023-01-26 00:42:00,-0.0172,OPEN,0.0,10,Long
0xc87fa1c370a4cdce8a3de02aecd8246696f21820,ARB,1.3007,1.1761,BUY,2023-01-26 02:55:00,0.0308,CLOSE,9.44,5,Long
0xb973994ea6148c341bff47f5e9721ff9029420df,BTC,25705.8763,0.8087,SELL,2023-01-26 03:26:00,-0.1804,CLOSE,-3.68,1,Short
0xbb4e5487f3cf95039e0674754240ffcd91dcb7b6,BNB,216.3652,0.7222,SELL,2023-01-26 07:20:00,-0.0057,OPEN,0.0,2,Short
0xc4dea9884019946f0c0617e568292cdd487b5de4,BTC,25597.5473,1.2931,SELL,2023-01-26 09:00:00,-0.9308,CLOSE,1.7,1,Short
0x646d2815b93dc22b981b7152e79d208287e60827,OP,1.4628,0.0659,BUY,2023-01-26 12:18:00,-0.038,CLOSE,-5.08,3,Long
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,DOGE,0.0654,0.7726,BUY,2023-01-26 15:31:00,0.0175,CLOSE,0.4,2,Long
0xb4d87bd4dc83166db001549b0f7dd10ed8172a97,MATIC,0.9285,0.7351,SELL,2023-01-26 19:17:00,-0.4333,OPEN,0.0,2,Short
0xeebc475a7fbdf24e9a015d16ca79c7f443e7ab81,DOGE,0.0713,1.1737,BUY,2023-01-27 20:41:00,0.0342,CLOSE,-69.48,50,Long
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,DOGE,0.0715,0.4965,BUY,2023-01-28 00:03:00,0.0582,OPEN,0.0,5,Long
0x37d65217f9a89b91d3d82602fe21b9178f03dce8,BTC,27884.8953,0.0845,SELL,2023-01-28 02:03:00,0.0091,CLOSE,-51.18,50,Short
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,DOGE,0.0699,0.2426,BUY,2023-01-28 05:50:00,0.0142,OPEN,0.0,1,Long
0xb2ad781ab883a8f93650bcd708f6c9529a07f690,ETH,1607.2935,0.4473,BUY,2023-01-28 06:33:00,0.1763,OPEN,0.0,2,Long
0x987c1d0a09e6109925ce9325a327c9bc34db8d33,ETH,1641.4575,0.2212,SELL,2023-01-28 07:28:00,-0.0102,CLOSE,-0.75,3,Short
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,SOL,20.6826,1.5075,BUY,2023-01-28 07:39:00,0.7419,OPEN,0.0,20,Long
0x7d320effc2b28f577dcd364c61661834374cb1ee,DOGE,0.0782,0.266,BUY,2023-01-28 09:46:00,0.2213,CLOSE,-2.56,3,Long
0xb2ad781ab883a8f93650bcd708f6c9529a07f690,BNB,201.22,0.3504,SELL,2023-01-28 11:33:00,-0.0466,OPEN,0.0,5,Short
0xdb5102ee19e81b7181b47ffb28758462bdc6a2f6,SOL,19.2323,0.2841,SELL,2023-01-28 13:41:00,-0.1082,CLOSE,-224.13,50,Short
0x1d186cb24f764ddad17b04d51d4a66b0c92ad716,DOGE,0.0734,0.606,BUY,2023-01-28 16:07:00,-0.0355,CLOSE,1.4,2,Long
0x4379bda828db78e0c9e1b8c145905c0b109af197,AVAX,14.1751,0.1943,SELL,2023-01-28 20:05:00,0.0253,CLOSE,13.21,5,Short
0x26e94b906f96d22acf1132f3c95ef725e7f49365,DOGE,0.0724,0.1031,BUY,2023-01-28 21:15:00,0.0078,OPEN,0.0,10,Long
0xb973994ea6148c341bff47f5e9721ff9029420df,LINK,5.8812,0.0643,SELL,2023-01-28 22:06:00,0.0289,OPEN,0.0,3,Short
0xb973994ea6148c341bff47f5e9721ff9029420df,OP,1.5558,0.7276,BUY,2023-01-28 22:48:00,-0.0745,CLOSE,7.13,10,Long
0xb2ad781ab883a8f93650bcd708f6c9529a07f690,ARB,1.2485,0.4794,BUY,2023-01-28 23:51:00,-0.0714,CLOSE,79.79,20,Long
0xebf28c699b1e7f2ad3e31316d86da0df789a475b,DOGE,0.082,0.0421,SELL,2023-01-29 07:14:00,0.0295,OPEN,0.0,2,Short
0xb4d87bd4dc83166db001549b0f7dd10ed8172a97,BTC,24690.0572,0.7705,BUY,2023-01-29 08:27:00,-0.1849,CLOSE,1.84,2,Long
0x744c9dcc29d0c40a3d305d66bb7cf1e724333f73,ETH,1485.4616,0.3581,SELL,2023-01-29 12:47:00,0.5057,OPEN,0.0,10,Short
0xeebc475a7fbdf24e9a015d16ca79c7f443e7ab81,ETH,1614.2936,0.353,SELL,2023-01-29 13:42:00,-0.3425,CLOSE,-4.6,10,Short
0xe2c1562bb67f7a529b76e91f7196d63f54ccddaf,AVAX,14.5668,0.1264,SELL,2023-01-29 15:35:00,0.0037,CLOSE,-2.94,1,Short
0xebf28c699b1e7f2ad3e31316d86da0df789a475b,DOGE,0.0664,0.7896,SELL,2023-01-29 16:19:00,-0.209,CLOSE,1.03,20,Short
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,LINK,6.5458,1.0026,BUY,2023-01-29 17:03:00,0.02,OPEN,0.0,20,Long
0x79734a87ec5efa730c4a5d0ff563bac34e411e6b,BNB,206.8056,0.2521,BUY,2023-01-29 19:41:00,0.2376,CLOSE,9.56,3,Long
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,MATIC,0.9387,0.0196,SELL,2023-01-29 22:13:00,-0.0028,OPEN,0.0,10,Short
0xb4d87bd4dc83166db001549b0f7dd10ed8172a97,AVAX,13.841,1.3291,BUY,2023-01-29 23:45:00,-0.0942,CLOSE,36.99,10,Long
0x5adebdbe4ffde843c5c0942476dafed98f4081ed,ETH,1681.7196,0.0989,SELL,2023-01-30 04:23:00,0.045,OPEN,0.0,20,Short
0x987c1d0a09e6109925ce9325a327c9bc34db8d33,BTC,24329.7848,1.2186,BUY,2023-01-30 04:28:00,-0.1609,OPEN,0.0,1,Long
0x0328d5d04ef6b199bde888fc75394a7e49cbb2e3,ARB,1.175,0.6062,SELL,2023-01-30 04:29:00,0.4155,CLOSE,-62.88,20,Short
0x2fb4e305fa7f9e99b4f649c36ab6f03349f63204,DOGE,0.0733,0.2868,BUY,2023-01-30 10:18:00,-0.0257,CLOSE,-1.82,20,Long
0xa2a2e9a7468bbcd27e0f039d47476b02aac10637,OP,1.4871,1.2418,SELL,2023-01-30 11:04:00,-0.091,OPEN,0.0,20,Short
0x525162b29a67219a10418bb3be42f9213b57465d,ARB,1.2342,0.0685,BUY,2023-01-30 11:33:00,0.0332,CLOSE,-9.58,5,Long
0x79734a87ec5efa730c4a5d0ff563bac34e411e6b,LINK,5.5409,0.6214,SELL,2023-01-30 16:50:00,-0.038,OPEN,0.0,20,Short
0x453dd2d9eed5ff86eb409796ee5f1e1d285c33d4,OP,1.5873,1.151,SELL,2023-01-30 20:24:00,-0.1896,CLOSE,31.27,20,Short
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,LINK,6.2454,0.0834,BUY,2023-01-30 20:45:00,0.0532,OPEN,0.0,10,Long
0x78af6c0c766c104d1e512e617f991e02976ce472,OP,1.6136,0.291,BUY,2023-01-30 22:21:00,-0.1873,CLOSE,1.99,2,Long
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,MATIC,0.7923,0.0214,SELL,2023-01-30 22:28:00,0.0156,CLOSE,-0.96,2,Short
0xa2a2e9a7468bbcd27e0f039d47476b02aac10637,SOL,20.9687,0.4037,SELL,2023-01-31 00:32:00,-0.0609,OPEN,0.0,5,Short
0x2e380d92bab460b09297a542e4b0198e2c87e43c,LINK,5.8447,0.1132,SELL,2023-01-31 09:12:00,-0.0339,OPEN,0.0,2,Short
0x2e380d92bab460b09297a542e4b0198e2c87e43c,DOGE,0.0634,0.2105,BUY,2023-01-31 11:23:00,0.1205,CLOSE,0.52,1,Long
0x987c1d0a09e6109925ce9325a327c9bc34db8d33,DOGE,0.0708,0.3383,BUY,2023-01-31 13:31:00,0.0193,CLOSE,-1.49,1,Long
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,LINK,5.92,0.1033,SELL,2023-01-31 19:46:00,-0.0506,OPEN,0.0,10,Short
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,ETH,1478.9977,0.0968,SELL,2023-01-31 19:48:00,-0.0172,CLOSE,-49.99,20,Short
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,BTC,25911.1364,0.1429,BUY,2023-01-31 20:02:00,-0.0741,CLOSE,5.68,2,Long
0xb5165416bd5e31205f5eebdb26cd1592ebddca2e,ARB,1.2852,1.1696,BUY,2023-01-31 22:33:00,0.3463,CLOSE,1.92,10,Long
0xd070b332429151e576014d456b91028526f824b6,MATIC,0.9796,0.2565,BUY,2023-01-31 23:11:00,-0.0631,OPEN,0.0,2,Long
0x5adebdbe4ffde843c5c0942476dafed98f4081ed,ARB,1.1369,0.2436,BUY,2023-01-31 23:15:00,-0.0579,OPEN,0.0,2,Long
0xe2f5ee794b96897c7d576413e0148b2e8f9fa655,MATIC,0.8922,0.242,BUY,2023-02-01 00:03:00,-0.1604,CLOSE,27.92,10,Long
0x5a1966353c437c4a9bafc506875acdf42fc8ff65,OP,1.4889,0.654,SELL,2023-02-01 04:49:00,0.0784,CLOSE,1.01,2,Short
0xee391c2f221fd53d6a55604791a2377121504c19,AVAX,15.2172,0.0743,SELL,2023-02-01 07:48:00,0.0252,OPEN,0.0,5,Short
0x7d320effc2b28f577dcd364c61661834374cb1ee,BNB,202.0411,1.2699,BUY,2023-02-01 10:29:00,-0.9946,CLOSE,-3.6,3,Long
0x09fceb2336574e225ea891b132998c73f4696abe,MATIC,0.9558,0.0472,BUY,2023-02-01 16:01:00,-0.0261,CLOSE,33.29,20,Long
0xc87fa1c370a4cdce8a3de02aecd8246696f21820,BTC,24875.6595,0.0228,BUY,2023-02-01 16:20:00,0.0055,OPEN,0.0,2,Long
0x5a1966353c437c4a9bafc506875acdf42fc8ff65,ETH,1566.5915,0.7379,SELL,2023-02-01 16:26:00,-0.4573,CLOSE,-29.06,10,Short
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,ETH,1568.3963,0.0524,SELL,2023-02-01 16:29:00,0.0081,OPEN,0.0,2,Short
0x525162b29a67219a10418bb3be42f9213b57465d,DOGE,0.0699,0.2643,BUY,2023-02-01 22:30:00,-0.0697,OPEN,0.0,5,Long
0xedbe03d7cf3f6121ea929dfa1841270856f03d2b,ARB,1.2102,0.3661,BUY,2023-02-02 03:17:00,-0.2809,OPEN,0.0,3,Long
0x6121a1650753afb98b8a066940907804424fc225,AVAX,13.3584,1.067,SELL,2023-02-02 04:29:00,0.3687,CLOSE,-57.67,20,Short
0x5cc6e86a6eb53b1f13feb35d2a7d10c872850f05,OP,1.4773,0.3716,SELL,2023-02-02 04:55:00,0.0356,CLOSE,-0.53,2,Short
0x4939835272851ed4624ebeef2cd55b020d083576,SOL,17.5433,0.1488,SELL,2023-02-02 08:14:00,-0.0563,CLOSE,-2.74,1,Short
0x525162b29a67219a10418bb3be42f9213b57465d,OP,1.484,1.8661,SELL,2023-02-02 13:19:00,-0.2684,OPEN,0.0,5,Short
0x24a05b6a280881d9f48b32588c8c89018988a3b9,MATIC,0.9001,0.323,BUY,2023-02-02 16:26:00,-0.1904,OPEN,0.0,10,Long
0xc4dea9884019946f0c0617e568292cdd487b5de4,AVAX,14.2533,0.2881,SELL,2023-02-02 20:40:00,-0.1761,OPEN,0.0,5,Short
0xa2e1a7b77321268164f1cab8f52cd112cfe0f364,ARB,1.2324,0.2218,SELL,2023-02-02 20:40:00,0.0487,OPEN,0.0,3,Short
0xdb5102ee19e81b7181b47ffb28758462bdc6a2f6,MATIC,0.9199,0.1782,BUY,2023-02-02 22:58:00,-0.0383,OPEN,0.0,3,Long
0x925c717311ca9170b4ac3e9b636d21179e3359dd,ETH,1440.2362,0.8966,SELL,2023-02-03 01:51:00,0.0439,OPEN,0.0,3,Short
0x646d2815b93dc22b981b7152e79d208287e60827,LINK,5.9434,0.4272,BUY,2023-02-03 05:54:00,0.1023,CLOSE,-1.62,1,Long
0xeebc475a7fbdf24e9a015d16ca79c7f443e7ab81,BTC,25925.5265,1.3398,BUY,2023-02-03 08:55:00,0.4488,OPEN,0.0,10,Long
0x6772ce2c78ad77d185e724baf3c73fc855e0c397,ARB,1.161,0.3033,SELL,2023-02-03 10:13:00,-0.0289,OPEN,0.0,5,Short
0x744c9dcc29d0c40a3d305d66bb7cf1e724333f73,OP,1.5001,0.0645,SELL,2023-02-03 10:31:00,0.0735,OPEN,0.0,10,Short
0x5adebdbe4ffde843c5c0942476dafed98f4081ed,LINK,6.307,0.0494,SELL,2023-02-03 21:52:00,0.0306,OPEN,0.0,2,Short
0x23be95267b9414f864c908abccf5f987e42ce22c,BTC,23964.7547,0.3696,BUY,2023-02-04 00:09:00,0.1657,CLOSE,-3.24,1,Long
0xedbe03d7cf3f6121ea929dfa1841270856f03d2b,BNB,213.9003,0.8205,BUY,2023-02-04 01:21:00,-0.3613,CLOSE,6.94,5,Long
0x0af6790523dd0af40c1c3a03a4c1a0df6067eba2,AVAX,14.0991,0.1664,BUY,2023-02-04 03:03:00,0.1392,CLOSE,33.12,50,Long
0xbb4e5487f3cf95039e0674754240ffcd91dcb7b6,ETH,1500.0144,2.1853,SELL,2023-02-04 06:51:00,-0.2898,CLOSE,3.77,1,Short
0xe2c1562bb67f7a529b76e91f7196d63f54ccddaf,ARB,1.2625,0.5812,BUY,2023-02-04 08:03:00,0.6009,CLOSE,7.05,2,Long
